Java HotSpot(TM) 64-Bit Server VM (25.121-b13) for windows-amd64 JRE (1.8.0_121-b13), built on Dec 12 2016 18:21:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 33227016k(16222872k free), swap 44237064k(18807780k free)
CommandLine flags: -XX:InitialHeapSize=209715200 -XX:MaxHeapSize=209715200 -XX:MaxNewSize=104857600 -XX:NewSize=104857600 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2022-08-16T18:21:18.008+0800: 5.653: [Full GC (Ergonomics) [PSYoungGen: 75833K->53337K(89600K)] [ParOldGen: 101576K->101616K(102400K)] 177410K->154953K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0330170 secs] [Times: user=0.20 sys=0.02, real=0.03 secs] 
2022-08-16T18:21:18.056+0800: 5.701: [Full GC (Ergonomics) [PSYoungGen: 76555K->62553K(89600K)] [ParOldGen: 101616K->101658K(102400K)] 178171K->164212K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0349603 secs] [Times: user=0.22 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:18.098+0800: 5.744: [Full GC (Ergonomics) [PSYoungGen: 76298K->63577K(89600K)] [ParOldGen: 101658K->101654K(102400K)] 177957K->165231K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0351549 secs] [Times: user=0.16 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:18.146+0800: 5.791: [Full GC (Ergonomics) [PSYoungGen: 76128K->60549K(89600K)] [ParOldGen: 101654K->101653K(102400K)] 177782K->162203K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0350953 secs] [Times: user=0.25 sys=0.02, real=0.04 secs] 
2022-08-16T18:21:18.186+0800: 5.831: [Full GC (Ergonomics) [PSYoungGen: 76218K->61526K(89600K)] [ParOldGen: 101653K->101692K(102400K)] 177872K->163219K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0353741 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.228+0800: 5.872: [Full GC (Ergonomics) [PSYoungGen: 76310K->55341K(89600K)] [ParOldGen: 101692K->101725K(102400K)] 178002K->157066K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0328261 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.272+0800: 5.917: [Full GC (Ergonomics) [PSYoungGen: 76531K->65626K(89600K)] [ParOldGen: 101725K->101724K(102400K)] 178256K->167350K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0337963 secs] [Times: user=0.30 sys=0.01, real=0.03 secs] 
2022-08-16T18:21:18.309+0800: 5.954: [Full GC (Ergonomics) [PSYoungGen: 76057K->66649K(89600K)] [ParOldGen: 101724K->101721K(102400K)] 177782K->168371K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0327942 secs] [Times: user=0.22 sys=0.02, real=0.03 secs] 
2022-08-16T18:21:18.353+0800: 5.997: [Full GC (Ergonomics) [PSYoungGen: 76618K->61531K(89600K)] [ParOldGen: 101721K->101765K(102400K)] 178340K->163296K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0323267 secs] [Times: user=0.23 sys=0.01, real=0.03 secs] 
2022-08-16T18:21:18.390+0800: 6.034: [Full GC (Ergonomics) [PSYoungGen: 76080K->64602K(89600K)] [ParOldGen: 101765K->101760K(102400K)] 177845K->166362K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0322910 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.426+0800: 6.071: [Full GC (Ergonomics) [PSYoungGen: 76719K->62554K(89600K)] [ParOldGen: 101760K->101754K(102400K)] 178480K->164308K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0324284 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.469+0800: 6.115: [Full GC (Ergonomics) [PSYoungGen: 76345K->58458K(89600K)] [ParOldGen: 101754K->101796K(102400K)] 178100K->160255K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0325899 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.507+0800: 6.152: [Full GC (Ergonomics) [PSYoungGen: 76747K->60506K(89600K)] [ParOldGen: 101796K->101789K(102400K)] 178544K->162296K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0331225 secs] [Times: user=0.13 sys=0.02, real=0.03 secs] 
2022-08-16T18:21:18.552+0800: 6.196: [Full GC (Ergonomics) [PSYoungGen: 76192K->63578K(89600K)] [ParOldGen: 101789K->101834K(102400K)] 177982K->165412K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0330747 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.590+0800: 6.235: [Full GC (Ergonomics) [PSYoungGen: 75994K->62553K(89600K)] [ParOldGen: 101834K->101827K(102400K)] 177828K->164380K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0329279 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.628+0800: 6.273: [Full GC (Ergonomics) [PSYoungGen: 76079K->62552K(89600K)] [ParOldGen: 101827K->101822K(102400K)] 177906K->164375K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0331119 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.672+0800: 6.317: [Full GC (Ergonomics) [PSYoungGen: 76424K->62553K(89600K)] [ParOldGen: 101822K->101864K(102400K)] 178247K->164418K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0326794 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.710+0800: 6.354: [Full GC (Ergonomics) [PSYoungGen: 75955K->62552K(89600K)] [ParOldGen: 101864K->101860K(102400K)] 177820K->164412K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0329339 secs] [Times: user=0.20 sys=0.02, real=0.03 secs] 
2022-08-16T18:21:18.755+0800: 6.399: [Full GC (Ergonomics) [PSYoungGen: 76247K->69765K(89600K)] [ParOldGen: 101860K->101859K(102400K)] 178107K->171624K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0338597 secs] [Times: user=0.11 sys=0.02, real=0.03 secs] 
2022-08-16T18:21:18.793+0800: 6.437: [Full GC (Ergonomics) [PSYoungGen: 76552K->62552K(89600K)] [ParOldGen: 101859K->101897K(102400K)] 178411K->164450K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0335850 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.830+0800: 6.475: [Full GC (Ergonomics) [PSYoungGen: 75924K->63576K(89600K)] [ParOldGen: 101897K->101893K(102400K)] 177822K->165469K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0334865 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.876+0800: 6.521: [Full GC (Ergonomics) [PSYoungGen: 76291K->65668K(89600K)] [ParOldGen: 101893K->101891K(102400K)] 178184K->167560K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0332344 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.913+0800: 6.557: [Full GC (Ergonomics) [PSYoungGen: 75927K->55385K(89600K)] [ParOldGen: 101891K->101934K(102400K)] 177818K->157320K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0320769 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:18.957+0800: 6.602: [Full GC (Ergonomics) [PSYoungGen: 76349K->66693K(89600K)] [ParOldGen: 101934K->101933K(102400K)] 178284K->168627K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0340442 secs] [Times: user=0.13 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:18.996+0800: 6.640: [Full GC (Ergonomics) [PSYoungGen: 76275K->61571K(89600K)] [ParOldGen: 101933K->101929K(102400K)] 178209K->163501K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0332150 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.033+0800: 6.678: [Full GC (Ergonomics) [PSYoungGen: 76301K->65625K(89600K)] [ParOldGen: 101929K->101967K(102400K)] 178230K->167593K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0335880 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.078+0800: 6.723: [Full GC (Ergonomics) [PSYoungGen: 76644K->60549K(89600K)] [ParOldGen: 101967K->101966K(102400K)] 178611K->162516K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0330179 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.116+0800: 6.761: [Full GC (Ergonomics) [PSYoungGen: 76268K->60505K(89600K)] [ParOldGen: 101966K->102004K(102400K)] 178234K->162509K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0336726 secs] [Times: user=0.30 sys=0.02, real=0.03 secs] 
2022-08-16T18:21:19.163+0800: 6.807: [Full GC (Ergonomics) [PSYoungGen: 76284K->58458K(89600K)] [ParOldGen: 102004K->102047K(102400K)] 178289K->160505K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0344123 secs] [Times: user=0.27 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.204+0800: 6.848: [Full GC (Ergonomics) [PSYoungGen: 76333K->64602K(89600K)] [ParOldGen: 102047K->102042K(102400K)] 178380K->166644K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0341973 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:19.251+0800: 6.896: [Full GC (Ergonomics) [PSYoungGen: 76016K->58502K(89600K)] [ParOldGen: 102042K->102041K(102400K)] 178059K->160544K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0335947 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.290+0800: 6.935: [Full GC (Ergonomics) [PSYoungGen: 76467K->62553K(89600K)] [ParOldGen: 102041K->102079K(102400K)] 178509K->164632K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0336667 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.328+0800: 6.973: [Full GC (Ergonomics) [PSYoungGen: 76036K->67673K(89600K)] [ParOldGen: 102079K->102076K(102400K)] 178116K->169749K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0322926 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.365+0800: 7.009: [Full GC (Ergonomics) [PSYoungGen: 76791K->67679K(89600K)] [ParOldGen: 102076K->102078K(102400K)] 178867K->169757K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0330573 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.400+0800: 7.045: [Full GC (Ergonomics) [PSYoungGen: 76097K->65589K(89600K)] [ParOldGen: 102078K->102120K(102400K)] 178175K->167709K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0334993 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.455+0800: 7.100: [Full GC (Ergonomics) [PSYoungGen: 76706K->49243K(89600K)] [ParOldGen: 102120K->102158K(102400K)] 178826K->151401K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0327771 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.494+0800: 7.139: [Full GC (Ergonomics) [PSYoungGen: 76722K->53339K(89600K)] [ParOldGen: 102158K->102145K(102400K)] 178881K->155484K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0331293 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.532+0800: 7.177: [Full GC (Ergonomics) [PSYoungGen: 76439K->64601K(89600K)] [ParOldGen: 102145K->102142K(102400K)] 178584K->166744K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0335081 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.569+0800: 7.214: [Full GC (Ergonomics) [PSYoungGen: 76313K->65620K(89600K)] [ParOldGen: 102142K->102148K(102400K)] 178456K->167768K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0318007 secs] [Times: user=0.23 sys=0.03, real=0.03 secs] 
2022-08-16T18:21:19.613+0800: 7.258: [Full GC (Ergonomics) [PSYoungGen: 76134K->66605K(89600K)] [ParOldGen: 102148K->102229K(102400K)] 178283K->168835K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0342847 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:19.651+0800: 7.296: [Full GC (Ergonomics) [PSYoungGen: 76592K->65582K(89600K)] [ParOldGen: 102229K->102229K(102400K)] 178822K->167811K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0344418 secs] [Times: user=0.22 sys=0.02, real=0.04 secs] 
2022-08-16T18:21:19.698+0800: 7.343: [Full GC (Ergonomics) [PSYoungGen: 76625K->68698K(89600K)] [ParOldGen: 102229K->102229K(102400K)] 178855K->170927K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0338840 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.737+0800: 7.381: [Full GC (Ergonomics) [PSYoungGen: 76591K->64602K(89600K)] [ParOldGen: 102229K->102227K(102400K)] 178820K->166829K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0341189 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:19.783+0800: 7.428: [Full GC (Ergonomics) [PSYoungGen: 76027K->56486K(89600K)] [ParOldGen: 102227K->102210K(102400K)] 178255K->158696K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0331105 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:19.822+0800: 7.467: [Full GC (Ergonomics) [PSYoungGen: 75902K->66725K(89600K)] [ParOldGen: 102210K->102205K(102400K)] 178113K->168930K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0347567 secs] [Times: user=0.24 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:19.870+0800: 7.514: [Full GC (Ergonomics) [PSYoungGen: 75934K->59558K(89600K)] [ParOldGen: 102205K->102248K(102400K)] 178139K->161806K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0343383 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:19.911+0800: 7.556: [Full GC (Ergonomics) [PSYoungGen: 76505K->63653K(89600K)] [ParOldGen: 102248K->102242K(102400K)] 178754K->165895K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0341319 secs] [Times: user=0.17 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:19.959+0800: 7.604: [Full GC (Ergonomics) [PSYoungGen: 76315K->62629K(89600K)] [ParOldGen: 102242K->102285K(102400K)] 178557K->164914K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0336049 secs] [Times: user=0.14 sys=0.03, real=0.03 secs] 
2022-08-16T18:21:19.998+0800: 7.642: [Full GC (Ergonomics) [PSYoungGen: 76494K->63652K(89600K)] [ParOldGen: 102285K->102281K(102400K)] 178780K->165934K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0339430 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:20.047+0800: 7.692: [Full GC (Ergonomics) [PSYoungGen: 76303K->52355K(89600K)] [ParOldGen: 102281K->102351K(102400K)] 178585K->154706K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0341916 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.087+0800: 7.732: [Full GC (Ergonomics) [PSYoungGen: 76071K->58456K(89600K)] [ParOldGen: 102351K->102388K(102400K)] 178423K->160844K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0350936 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.127+0800: 7.772: [Full GC (Ergonomics) [PSYoungGen: 76755K->65623K(89600K)] [ParOldGen: 102388K->102384K(102400K)] 179143K->168007K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0345222 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:20.175+0800: 7.819: [Full GC (Ergonomics) [PSYoungGen: 76011K->66649K(89600K)] [ParOldGen: 102384K->101402K(102400K)] 178396K->168051K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0354505 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.217+0800: 7.861: [Full GC (Ergonomics) [PSYoungGen: 76633K->62553K(89600K)] [ParOldGen: 101402K->101402K(102400K)] 178036K->163955K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0346610 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.264+0800: 7.909: [Full GC (Ergonomics) [PSYoungGen: 76540K->51289K(89600K)] [ParOldGen: 101402K->101445K(102400K)] 177943K->152735K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0339130 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.305+0800: 7.949: [Full GC (Ergonomics) [PSYoungGen: 76557K->59481K(89600K)] [ParOldGen: 101445K->101439K(102400K)] 178002K->160920K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0346933 secs] [Times: user=0.23 sys=0.02, real=0.03 secs] 
2022-08-16T18:21:20.354+0800: 7.998: [Full GC (Ergonomics) [PSYoungGen: 76314K->56451K(89600K)] [ParOldGen: 101439K->101439K(102400K)] 177753K->157891K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0339933 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:20.394+0800: 8.038: [Full GC (Ergonomics) [PSYoungGen: 76458K->60461K(89600K)] [ParOldGen: 101439K->101518K(102400K)] 177898K->161980K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0344463 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:20.434+0800: 8.078: [Full GC (Ergonomics) [PSYoungGen: 75987K->61484K(89600K)] [ParOldGen: 101518K->101513K(102400K)] 177506K->162998K(192000K), [Metaspace: 4521K->4521K(1056768K)], 0.0352495 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.483+0800: 8.128: [Full GC (Ergonomics) [PSYoungGen: 75881K->59481K(89600K)] [ParOldGen: 101513K->101513K(102400K)] 177394K->160994K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0332366 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:20.523+0800: 8.168: [Full GC (Ergonomics) [PSYoungGen: 76145K->63533K(89600K)] [ParOldGen: 101513K->101553K(102400K)] 177658K->165087K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0359808 secs] [Times: user=0.22 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.575+0800: 8.220: [Full GC (Ergonomics) [PSYoungGen: 75968K->64602K(89600K)] [ParOldGen: 101553K->101551K(102400K)] 177522K->166154K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0353323 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.616+0800: 8.261: [Full GC (Ergonomics) [PSYoungGen: 75886K->60506K(89600K)] [ParOldGen: 101551K->101545K(102400K)] 177438K->162051K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0353743 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.667+0800: 8.312: [Full GC (Ergonomics) [PSYoungGen: 76257K->64645K(89600K)] [ParOldGen: 101545K->101544K(102400K)] 177803K->166190K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0372241 secs] [Times: user=0.19 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.711+0800: 8.356: [Full GC (Ergonomics) [PSYoungGen: 75893K->59522K(89600K)] [ParOldGen: 101544K->101540K(102400K)] 177438K->161062K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0354606 secs] [Times: user=0.22 sys=0.02, real=0.04 secs] 
2022-08-16T18:21:20.763+0800: 8.407: [Full GC (Ergonomics) [PSYoungGen: 76677K->53378K(89600K)] [ParOldGen: 101540K->101582K(102400K)] 178218K->154960K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0350033 secs] [Times: user=0.24 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.805+0800: 8.450: [Full GC (Ergonomics) [PSYoungGen: 76052K->61529K(89600K)] [ParOldGen: 101582K->101614K(102400K)] 177635K->163144K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0351310 secs] [Times: user=0.22 sys=0.01, real=0.04 secs] 
2022-08-16T18:21:20.857+0800: 8.502: [Full GC (Ergonomics) [PSYoungGen: 76213K->64601K(89600K)] [ParOldGen: 101614K->101658K(102400K)] 177827K->166260K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0364329 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:20.899+0800: 8.544: [Full GC (Ergonomics) [PSYoungGen: 75876K->60504K(89600K)] [ParOldGen: 101658K->101653K(102400K)] 177534K->162158K(192000K), [Metaspace: 4523K->4523K(1056768K)], 0.0359949 secs] [Times: user=0.20 sys=0.02, real=0.04 secs] 
2022-08-16T18:21:20.953+0800: 8.597: [Full GC (Ergonomics) [PSYoungGen: 76386K->57434K(89600K)] [ParOldGen: 101653K->101694K(102400K)] 178039K->159128K(192000K), [Metaspace: 4524K->4524K(1056768K)], 0.0346504 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-08-16T18:21:20.994+0800: 8.639: [Full GC (Ergonomics) [PSYoungGen: 76787K->60505K(89600K)] [ParOldGen: 101694K->101686K(102400K)] 178482K->162192K(192000K), [Metaspace: 4524K->4524K(1056768K)], 0.0354045 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.037+0800: 8.681: [Full GC (Ergonomics) [PSYoungGen: 76613K->61526K(89600K)] [ParOldGen: 101686K->101683K(102400K)] 178300K->163210K(192000K), [Metaspace: 4524K->4524K(1056768K)], 0.0365183 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.090+0800: 8.735: [Full GC (Ergonomics) [PSYoungGen: 76087K->56409K(89600K)] [ParOldGen: 101683K->101721K(102400K)] 177771K->158131K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0354096 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.132+0800: 8.777: [Full GC (Ergonomics) [PSYoungGen: 76420K->64557K(89600K)] [ParOldGen: 101721K->101761K(102400K)] 178141K->166318K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0361285 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.185+0800: 8.829: [Full GC (Ergonomics) [PSYoungGen: 75978K->61530K(89600K)] [ParOldGen: 101761K->101759K(102400K)] 177739K->163289K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0369596 secs] [Times: user=0.23 sys=0.01, real=0.04 secs] 
2022-08-16T18:21:21.228+0800: 8.873: [Full GC (Ergonomics) [PSYoungGen: 76132K->62553K(89600K)] [ParOldGen: 101759K->101754K(102400K)] 177891K->164308K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0367511 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.283+0800: 8.928: [Full GC (Ergonomics) [PSYoungGen: 76014K->58501K(89600K)] [ParOldGen: 101754K->101752K(102400K)] 177769K->160253K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0348738 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.324+0800: 8.969: [Full GC (Ergonomics) [PSYoungGen: 76477K->64601K(89600K)] [ParOldGen: 101752K->101790K(102400K)] 178229K->166392K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0367976 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.366+0800: 9.010: [Full GC (Ergonomics) [PSYoungGen: 76800K->60506K(89600K)] [ParOldGen: 101790K->101790K(102400K)] 178590K->162297K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0351852 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.406+0800: 9.051: [Full GC (Ergonomics) [PSYoungGen: 76779K->70752K(89600K)] [ParOldGen: 101790K->101790K(102400K)] 178570K->172543K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0358567 secs] [Times: user=0.13 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.447+0800: 9.091: [Full GC (Ergonomics) [PSYoungGen: 76008K->68660K(89600K)] [ParOldGen: 101790K->101834K(102400K)] 177798K->170495K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0371066 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.510+0800: 9.155: [Full GC (Ergonomics) [PSYoungGen: 76789K->46169K(89600K)] [ParOldGen: 101834K->101878K(102400K)] 178624K->148048K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0345440 secs] [Times: user=0.23 sys=0.02, real=0.04 secs] 
2022-08-16T18:21:21.567+0800: 9.211: [Full GC (Ergonomics) [PSYoungGen: 76543K->61574K(89600K)] [ParOldGen: 101878K->101876K(102400K)] 178422K->163450K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0360935 secs] [Times: user=0.17 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.609+0800: 9.254: [Full GC (Ergonomics) [PSYoungGen: 76316K->61573K(89600K)] [ParOldGen: 101876K->101863K(102400K)] 178192K->163436K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0356021 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.658+0800: 9.304: [Full GC (Ergonomics) [PSYoungGen: 76477K->57434K(89600K)] [ParOldGen: 101863K->101950K(102400K)] 178340K->159384K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0367243 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.705+0800: 9.350: [Full GC (Ergonomics) [PSYoungGen: 76335K->54317K(89600K)] [ParOldGen: 101950K->101995K(102400K)] 178286K->156312K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0358595 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
2022-08-16T18:21:21.758+0800: 9.403: [Full GC (Ergonomics) [PSYoungGen: 76607K->57434K(89600K)] [ParOldGen: 101995K->101993K(102400K)] 178602K->159427K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0364683 secs] [Times: user=0.25 sys=0.01, real=0.04 secs] 
2022-08-16T18:21:21.801+0800: 9.446: [Full GC (Ergonomics) [PSYoungGen: 76441K->64601K(89600K)] [ParOldGen: 101993K->101989K(102400K)] 178435K->166590K(192000K), [Metaspace: 4525K->4525K(1056768K)], 0.0366298 secs] [Times: user=0.28 sys=0.02, real=0.04 secs] 
